customer_id,age,gender,income_band,family_status,has_baby,pet_owner,region,loyalty_tier,cluster
4402,56,F,mid,couple,0,0,North,Silver,1
4403,68,F,mid,family,0,1,Central,Gold,4
4404,42,M,mid,family,0,1,North,Bronze,4
4405,43,M,low,family,0,0,South,Gold,3
4406,40,M,mid,family,1,0,Central,Bronze,0
4407,56,F,mid,couple,0,0,North,Silver,3
4408,57,F,low,couple,0,0,West,Bronze,3
4409,43,M,mid,family,0,1,Central,Silver,4
4410,27,M,high,couple,0,0,Central,Bronze,2
4411,57,M,low,family,0,0,East,Bronze,3
4412,22,F,low,family,0,0,North,Bronze,1
4413,47,F,mid,couple,0,1,Central,Bronze,4
4414,59,F,high,single,0,0,Central,Bronze,3
4415,31,M,mid,single,0,0,West,Bronze,1
4416,44,F,mid,family,0,0,Central,Bronze,3
4417,50,M,low,single,0,0,West,Silver,1
4418,40,F,mid,single,0,0,Central,Gold,3
4419,19,M,high,family,0,1,South,Platinum,4
4420,60,F,high,family,0,0,North,Bronze,1
4421,28,M,mid,couple,0,0,South,Gold,1
4422,47,M,low,single,0,1,North,Gold,4
4423,59,F,low,single,1,0,North,Bronze,0
4424,35,F,low,family,0,0,East,Bronze,1
4425,33,M,low,family,0,1,South,Bronze,4
4426,55,M,low,couple,0,0,Central,Gold,3
4427,67,F,mid,family,0,1,Central,Bronze,4
4428,45,M,high,single,0,0,South,Gold,2
4429,21,M,mid,couple,0,0,East,Silver,3
4430,21,F,low,family,0,0,West,Silver,1
4431,35,F,high,couple,0,0,West,Gold,2
4432,65,F,high,family,0,0,East,Bronze,1
4433,50,F,mid,couple,0,1,East,Silver,4
4434,22,M,high,single,0,0,Central,Bronze,1
4435,67,M,mid,family,0,1,Central,Gold,4
4436,60,M,mid,single,0,0,North,Silver,3
4437,49,F,mid,single,1,0,North,Silver,0
4438,43,M,mid,couple,1,1,South,Bronze,0
4439,42,F,low,couple,0,0,East,Silver,1
4440,44,M,low,couple,0,0,East,Bronze,1
4441,24,M,mid,family,1,0,South,Bronze,0
4442,49,M,mid,family,0,0,South,Bronze,1
4443,42,M,low,single,0,0,North,Silver,1
4444,24,F,mid,single,0,0,Central,Bronze,1
4445,56,F,mid,single,1,1,North,Silver,0
4446,25,M,mid,couple,0,0,North,Bronze,1
4447,41,F,mid,couple,0,0,Central,Bronze,1
4448,29,F,low,single,0,0,West,Silver,1
4449,79,M,mid,single,0,0,West,Gold,1
4450,34,F,high,single,0,1,North,Bronze,2
4451,28,F,low,couple,0,1,Central,Bronze,4
4452,57,F,high,couple,0,1,South,Silver,4
4453,19,F,mid,family,0,0,Central,Silver,1
4454,31,M,high,single,0,1,East,Bronze,2
4455,22,F,low,single,0,0,South,Bronze,1
4456,39,M,mid,family,0,1,West,Gold,4
4457,18,M,low,single,0,0,Central,Bronze,3
4458,33,M,low,couple,0,0,Central,Silver,1
4459,55,F,low,single,0,0,West,Silver,1
4460,26,M,mid,couple,0,0,East,Silver,1
4461,28,F,mid,family,0,0,West,Silver,1
4462,65,M,mid,family,0,0,Central,Silver,1
4463,27,M,low,family,1,0,East,Silver,0
4464,27,F,mid,couple,0,0,North,Silver,1
4465,74,M,mid,single,0,0,West,Bronze,3
4466,30,M,low,couple,0,0,East,Bronze,1
4467,20,F,high,couple,0,0,Central,Bronze,3
4468,34,F,mid,family,0,0,North,Silver,1
4469,27,F,low,couple,0,0,North,Gold,1
4470,25,M,low,family,0,0,Central,Bronze,1
4471,46,M,high,family,0,0,West,Bronze,2
4472,59,F,mid,family,0,0,South,Bronze,3
4473,61,F,low,couple,0,1,West,Silver,4
4474,40,F,high,couple,0,0,South,Silver,2
4475,18,M,low,single,0,0,North,Silver,1
4476,40,F,high,single,0,1,South,Gold,2
4477,34,F,mid,family,0,0,West,Silver,1
4478,32,F,mid,couple,0,1,North,Bronze,4
4479,38,M,mid,single,0,1,North,Gold,4
4480,30,F,mid,single,0,0,East,Silver,1
4481,44,F,mid,family,0,1,South,Bronze,4
4482,40,F,low,couple,0,0,Central,Gold,3
4483,35,M,high,single,0,1,West,Silver,2
4484,35,F,mid,single,0,0,South,Silver,1
4485,43,M,low,single,0,1,North,Bronze,4
4486,43,F,high,couple,0,0,North,Gold,2
4487,31,M,mid,single,0,0,Central,Bronze,1
4488,43,M,high,single,0,1,South,Gold,2
4489,45,M,low,single,0,1,South,Silver,4
4490,26,F,low,family,0,0,South,Bronze,1
4491,30,F,mid,couple,0,1,Central,Bronze,4
4492,28,M,mid,single,0,0,West,Bronze,1
4493,20,F,low,couple,0,0,West,Bronze,3
4494,37,M,mid,single,0,0,East,Bronze,3
4495,53,M,mid,single,0,0,West,Gold,1
4496,72,M,mid,couple,0,1,Central,Bronze,4
4497,26,M,low,couple,0,0,South,Gold,1
4498,40,M,mid,couple,0,0,South,Bronze,1
4499,22,M,mid,couple,0,0,East,Bronze,1
4500,69,M,low,family,0,0,West,Bronze,3
4501,50,F,mid,family,0,1,Central,Bronze,4
4502,19,M,low,single,0,0,Central,Bronze,1
4503,50,M,high,family,0,0,South,Gold,2
4504,28,F,low,family,1,0,South,Gold,0
4505,23,M,mid,single,0,0,North,Gold,1
4506,52,M,low,family,0,0,Central,Bronze,1
4507,48,M,high,single,0,0,North,Silver,2
4508,38,M,high,family,1,1,Central,Bronze,0
4509,32,F,low,single,0,0,Central,Gold,1
4510,29,M,low,couple,0,1,West,Silver,4
4511,77,F,mid,single,0,0,West,Bronze,3
4512,40,F,high,family,0,0,East,Silver,2
4513,46,F,low,couple,0,0,South,Bronze,1
4514,56,F,mid,family,0,0,North,Silver,3
4515,24,M,low,family,0,0,Central,Bronze,1
4516,47,M,mid,family,1,0,South,Silver,0
4517,24,M,low,family,0,1,Central,Bronze,4
4518,35,M,low,couple,0,0,East,Silver,1
4519,67,F,high,family,0,0,North,Bronze,1
4520,18,F,low,single,0,1,West,Bronze,4
4521,22,F,mid,family,1,0,Central,Bronze,0
4522,25,M,mid,couple,0,1,East,Bronze,4
4523,23,F,mid,couple,0,1,North,Gold,4
4524,67,F,low,family,0,0,Central,Gold,3
4525,73,F,low,family,0,0,South,Gold,3
4526,34,M,high,family,0,1,North,Silver,2
4527,46,M,low,couple,0,0,South,Silver,3
4528,48,M,low,single,0,0,West,Gold,3
4529,18,M,mid,couple,0,0,West,Bronze,1
4530,57,F,low,couple,0,1,North,Silver,4
4531,39,M,high,single,0,1,North,Bronze,2
4532,58,F,mid,family,0,1,West,Silver,4
4533,37,F,mid,family,0,0,North,Silver,1
4534,25,F,low,single,0,1,North,Bronze,4
4535,40,F,low,couple,0,0,Central,Silver,3
4536,37,M,mid,family,0,1,East,Bronze,4
4537,51,M,high,couple,0,1,North,Bronze,2
4538,75,F,mid,single,0,0,North,Silver,3
4539,78,F,mid,couple,0,1,West,Bronze,4
4540,19,F,mid,couple,0,0,Central,Bronze,3
4541,40,M,mid,family,0,1,East,Silver,4
4542,42,F,mid,family,0,0,West,Bronze,1
4543,31,M,mid,couple,0,0,North,Silver,1
4544,19,M,mid,family,0,1,East,Bronze,4
4545,25,M,high,single,0,0,North,Bronze,2
4546,29,M,high,couple,0,0,West,Gold,2
4547,18,F,low,couple,0,0,Central,Silver,1
4548,26,F,high,couple,0,0,East,Bronze,2
4549,46,M,mid,family,0,0,East,Bronze,1
4550,68,F,high,single,0,0,East,Silver,1
4551,19,M,high,family,0,0,North,Silver,1
4552,47,F,low,single,0,1,Central,Gold,4
4553,32,F,high,family,0,1,Central,Bronze,2
4554,46,M,low,single,0,0,West,Silver,3
4555,27,M,mid,family,0,0,Central,Bronze,1
4556,38,F,mid,couple,0,0,West,Bronze,3
4557,66,F,high,couple,0,0,West,Silver,3
4558,40,F,low,single,1,0,South,Gold,0
4559,35,M,mid,single,0,0,East,Gold,1
4560,28,F,low,single,0,0,East,Bronze,1
4561,42,M,low,couple,0,1,West,Silver,4
4562,43,F,high,family,0,1,West,Bronze,2
4563,78,M,high,family,0,0,South,Gold,3
4564,73,F,high,family,0,1,North,Silver,4
4565,44,M,mid,family,0,0,South,Silver,1
4566,23,F,high,family,0,0,Central,Silver,1
4567,24,F,mid,couple,0,0,South,Gold,1
4568,19,M,high,family,0,0,East,Gold,3
4569,33,M,mid,couple,0,1,South,Silver,4
4570,37,F,high,couple,0,0,West,Bronze,2
4571,23,F,low,couple,0,1,North,Silver,4
4572,54,F,low,couple,0,0,Central,Bronze,1
4573,48,F,mid,family,0,0,Central,Silver,3
4574,29,M,mid,single,0,0,East,Silver,1
4575,27,F,high,single,0,1,North,Bronze,2
4576,45,M,high,single,0,0,Central,Silver,2
4577,48,F,low,couple,0,1,West,Bronze,4
4578,69,F,low,single,0,1,East,Bronze,4
4579,49,F,mid,couple,0,0,East,Silver,1
4580,74,F,high,family,0,1,North,Silver,4
4581,30,F,mid,single,0,0,West,Silver,1
4582,23,M,high,family,0,1,South,Gold,4
4583,38,F,high,couple,0,1,East,Gold,2
4584,28,F,low,single,1,1,South,Gold,0
4585,50,F,low,family,0,1,South,Bronze,4
4586,31,M,mid,single,0,0,South,Bronze,1
4587,36,F,mid,couple,0,0,East,Bronze,1
4588,34,F,high,single,0,0,South,Silver,2
4589,39,F,high,couple,0,1,West,Gold,2
4590,26,F,high,family,0,0,West,Bronze,2
4591,37,M,mid,family,0,0,West,Gold,3
4592,57,M,high,single,0,0,West,Bronze,3
4593,58,F,mid,family,0,0,Central,Gold,3
4594,53,M,low,couple,0,1,East,Bronze,4
4595,21,M,mid,couple,0,1,Central,Silver,4
4596,60,M,low,single,0,0,North,Bronze,3
4597,26,M,mid,couple,0,0,North,Gold,1
4598,23,F,mid,couple,0,0,Central,Bronze,1
4599,79,F,mid,family,0,1,East,Silver,4
4600,25,M,mid,single,0,1,Central,Bronze,4
4601,25,M,low,couple,0,1,South,Silver,4
4602,33,M,low,couple,0,0,South,Gold,1
4603,48,M,mid,single,0,0,North,Silver,1
4604,31,F,mid,single,0,0,Central,Bronze,1
4605,38,M,high,family,0,0,West,Bronze,2
4606,45,M,high,family,1,0,South,Silver,0
4607,66,F,mid,couple,0,1,East,Silver,4
4608,26,M,mid,family,0,1,North,Gold,4
4609,50,F,high,couple,0,0,West,Silver,2
4610,19,F,high,single,0,0,North,Bronze,1
4611,57,F,low,couple,0,1,East,Silver,4
4612,30,F,high,family,0,0,Central,Gold,2
4613,44,M,mid,single,0,0,South,Bronze,1
4614,49,M,mid,family,0,0,East,Silver,3
4615,44,F,low,family,0,1,West,Silver,4
4616,26,F,high,family,1,0,South,Silver,0
4617,25,F,mid,single,0,1,East,Bronze,4
4618,25,F,mid,single,0,1,East,Bronze,4
4619,58,F,mid,single,0,0,Central,Silver,3
4620,28,F,mid,single,0,0,East,Gold,1
4621,25,F,low,single,0,0,South,Bronze,1
4622,36,M,high,couple,0,1,West,Gold,2
4623,45,F,low,family,0,0,North,Bronze,1
4624,58,M,mid,family,0,0,South,Silver,1
4625,67,M,high,family,0,0,Central,Silver,1
4626,42,M,low,family,1,0,Central,Silver,0
4627,43,F,low,family,1,0,West,Bronze,0
4628,20,M,low,couple,0,1,East,Bronze,4
4629,41,M,low,single,1,1,West,Platinum,0
4630,78,M,mid,couple,0,0,West,Silver,1
4631,52,F,mid,family,0,0,North,Silver,3
4632,20,F,mid,family,0,1,West,Bronze,4
4633,32,M,mid,couple,0,0,West,Bronze,1
4634,22,F,mid,family,0,1,West,Gold,4
4635,32,M,low,single,0,1,North,Silver,4
4636,43,M,low,couple,0,1,West,Bronze,4
4637,45,M,low,family,1,1,Central,Silver,0
4638,43,F,mid,single,0,0,Central,Gold,1
4639,38,M,high,family,0,0,East,Bronze,2
4640,49,F,low,single,0,0,North,Bronze,1
4641,25,F,mid,single,0,0,East,Silver,1
4642,41,M,mid,single,0,0,West,Silver,3
4643,27,F,low,single,0,0,Central,Bronze,1
4644,33,M,high,family,0,1,West,Bronze,2
4645,41,M,low,single,0,0,East,Bronze,3
4646,38,M,low,single,0,1,East,Bronze,4
4647,43,M,low,couple,0,0,East,Bronze,3
4648,49,F,low,single,0,0,North,Gold,3
4649,52,F,low,single,0,1,North,Bronze,4
4650,67,M,mid,couple,0,1,South,Silver,4
4651,59,F,low,family,0,0,South,Gold,3
4652,58,F,low,family,0,0,East,Bronze,3
4653,46,F,high,single,0,0,South,Bronze,2
4654,31,M,mid,single,0,1,South,Bronze,4
4655,31,F,low,single,0,0,Central,Bronze,1
4656,45,F,high,family,1,0,South,Gold,0
4657,59,M,mid,couple,0,0,South,Gold,1
4658,26,M,high,family,0,1,Central,Silver,2
4659,41,M,low,family,0,1,South,Gold,4
4660,36,M,high,couple,1,0,North,Gold,0
4661,57,M,high,couple,0,0,South,Silver,3
4662,24,F,low,couple,0,1,Central,Bronze,4
4663,26,F,mid,family,0,0,North,Bronze,1
4664,57,M,high,family,0,0,East,Gold,3
4665,57,M,mid,couple,0,0,East,Silver,1
4666,55,M,mid,single,0,0,West,Gold,3
4667,26,F,low,single,0,0,Central,Gold,1
4668,28,F,mid,family,1,0,West,Bronze,0
4669,20,M,high,single,0,0,North,Bronze,1
4670,59,F,mid,family,0,0,North,Silver,3
4671,22,M,mid,family,0,1,West,Platinum,4
4672,20,M,mid,couple,0,0,South,Silver,3
4673,36,F,high,couple,0,1,West,Silver,2
4674,45,M,mid,couple,0,0,East,Silver,3
4675,55,F,high,family,0,0,South,Silver,2
4676,20,F,low,single,0,0,North,Silver,1
4677,56,F,high,single,0,0,Central,Silver,1
4678,60,F,low,couple,0,1,South,Silver,4
4679,70,M,mid,family,0,1,West,Gold,4
4680,60,F,high,family,0,0,Central,Gold,1
4681,41,F,mid,family,0,0,North,Silver,3
4682,42,F,low,single,0,1,West,Bronze,4
4683,18,M,high,single,0,0,East,Bronze,3
4684,27,M,low,family,1,0,North,Silver,0
4685,36,M,low,couple,0,1,North,Silver,4
4686,27,F,mid,family,0,1,North,Silver,4
4687,22,M,mid,family,0,1,Central,Silver,4
4688,72,M,low,family,0,1,Central,Bronze,4
4689,44,M,high,family,0,0,Central,Gold,2
4690,61,M,low,single,0,0,West,Gold,3
4691,42,F,low,single,0,0,North,Bronze,1
4692,43,M,low,single,0,1,North,Bronze,4
4693,46,F,high,single,0,0,West,Bronze,2
4694,18,F,mid,family,0,1,North,Silver,4
4695,48,M,high,single,0,0,South,Gold,2
4696,32,F,mid,single,0,0,East,Silver,1
4697,42,F,low,single,0,0,West,Bronze,3
4698,74,M,high,couple,0,1,West,Silver,4
4699,60,M,mid,single,0,0,West,Bronze,1
4700,59,M,high,couple,1,1,North,Bronze,0
4701,42,F,low,single,0,0,North,Bronze,3
4702,34,F,high,couple,0,0,South,Bronze,2
4703,29,F,mid,family,1,1,East,Silver,0
4704,23,M,mid,single,0,0,North,Bronze,1
4705,54,M,mid,single,0,0,West,Silver,3
4706,53,M,low,family,0,0,West,Bronze,3
4707,56,M,mid,family,0,0,South,Bronze,3
4708,53,M,low,family,0,1,Central,Bronze,4
4709,53,F,mid,couple,0,0,South,Silver,1
4710,24,M,mid,couple,1,0,South,Silver,0
4711,28,F,mid,couple,0,0,East,Silver,1
4712,32,M,low,family,0,1,West,Gold,4
4713,24,F,mid,single,0,0,Central,Bronze,1
4714,48,M,low,couple,0,0,Central,Bronze,1
4715,34,F,high,couple,0,1,North,Bronze,2
4716,20,F,mid,family,0,1,West,Bronze,4
4717,31,M,mid,couple,0,0,South,Bronze,1
4718,23,M,high,single,0,0,Central,Bronze,1
4719,39,M,low,single,0,1,North,Platinum,4
4720,36,M,low,family,0,0,West,Gold,3
4721,44,M,mid,single,0,1,North,Silver,4
4722,19,F,high,single,0,0,West,Bronze,1
4723,46,F,mid,couple,0,1,West,Bronze,4
4724,41,F,low,couple,0,0,North,Silver,1
4725,26,M,low,family,0,0,West,Gold,1
4726,36,F,low,family,0,1,South,Platinum,4
4727,39,M,low,family,0,1,West,Silver,4
4728,74,F,mid,single,0,0,North,Gold,3
4729,22,M,high,couple,0,1,Central,Silver,4
4730,40,F,mid,family,1,0,South,Bronze,0
4731,53,M,low,single,0,0,West,Silver,3
4732,35,M,mid,couple,0,0,West,Bronze,1
4733,55,M,low,couple,0,1,Central,Bronze,4
4734,53,M,mid,single,0,0,West,Silver,1
4735,59,M,low,couple,0,1,West,Bronze,4
4736,41,F,low,single,0,1,South,Gold,4
4737,18,M,mid,couple,0,1,South,Gold,4
4738,38,F,high,single,0,1,South,Gold,2
4739,55,M,low,family,0,0,East,Bronze,1
4740,37,F,mid,couple,0,0,Central,Bronze,3
4741,32,M,low,couple,0,1,South,Gold,4
4742,48,M,low,couple,0,0,South,Gold,3
4743,35,F,mid,single,0,0,South,Silver,1
4744,48,M,low,couple,0,0,South,Bronze,1
4745,60,M,low,single,0,0,Central,Silver,3
4746,39,F,high,couple,0,0,West,Silver,2
4747,46,M,mid,couple,0,0,North,Bronze,3
4748,30,M,mid,single,0,0,East,Gold,1
4749,24,F,mid,family,0,1,West,Bronze,4
4750,36,M,high,family,1,1,West,Bronze,0
4751,68,M,low,single,0,0,Central,Bronze,3
4752,22,F,mid,couple,0,0,West,Silver,1
4753,42,M,low,family,1,0,West,Silver,0
4754,30,M,mid,single,0,1,South,Bronze,4
4755,42,F,low,family,0,0,East,Bronze,1
4756,34,F,mid,couple,0,1,Central,Bronze,4
4757,35,F,low,family,0,0,West,Silver,1
4758,74,F,low,couple,0,0,East,Silver,1
4759,44,F,low,family,1,1,West,Gold,0
4760,42,F,mid,family,0,1,South,Silver,4
4761,30,F,high,couple,0,1,East,Gold,2
4762,41,F,mid,couple,0,0,Central,Silver,1
4763,40,F,low,single,0,0,East,Silver,1
4764,55,F,high,family,0,0,East,Gold,2
4765,67,M,mid,family,0,1,Central,Silver,4
4766,50,F,mid,couple,0,0,South,Bronze,3
4767,47,F,low,single,1,0,North,Bronze,0
4768,33,F,mid,couple,0,0,North,Bronze,1
4769,26,F,low,couple,1,0,East,Bronze,0
4770,21,F,mid,single,0,0,South,Silver,1
4771,34,F,mid,single,0,0,North,Silver,1
4772,34,M,mid,couple,0,1,West,Silver,4
4773,55,M,mid,couple,0,1,East,Gold,4
4774,72,M,mid,family,0,1,Central,Gold,4
4775,35,M,high,single,0,0,East,Silver,2
4776,42,F,high,couple,0,0,South,Silver,2
4777,50,M,low,single,0,1,Central,Silver,4
4778,47,F,low,single,0,0,East,Gold,1
4779,30,M,low,couple,0,0,East,Silver,1
4780,33,F,mid,family,0,1,East,Silver,4
4781,47,F,high,family,0,0,East,Gold,2
4782,58,F,mid,family,0,0,West,Gold,1
4783,68,M,high,single,1,0,Central,Bronze,0
4784,50,F,mid,couple,0,0,East,Silver,3
4785,53,M,mid,couple,0,0,North,Gold,3
4786,34,F,low,couple,0,0,Central,Bronze,1
4787,45,M,mid,single,0,0,Central,Bronze,3
4788,29,M,high,family,1,0,Central,Gold,0
4789,56,M,high,family,0,1,North,Bronze,4
4790,50,F,low,family,0,1,West,Bronze,4
4791,48,F,high,single,0,0,North,Silver,2
4792,55,F,low,family,0,0,South,Silver,3
4793,53,M,low,family,0,0,West,Silver,3
4794,58,M,low,family,0,0,South,Silver,3
4795,27,M,low,couple,0,1,South,Bronze,4
4796,26,F,low,single,0,0,Central,Silver,1
4797,79,M,mid,family,0,1,South,Bronze,4
4798,38,M,low,couple,0,1,South,Bronze,4
4799,25,F,mid,couple,0,0,West,Gold,1
4800,32,F,mid,couple,0,0,North,Silver,1
4801,71,M,low,family,0,1,East,Bronze,4
4802,48,M,mid,single,0,1,South,Silver,4
4803,19,F,mid,single,0,0,East,Silver,1
4804,51,F,mid,couple,0,0,West,Silver,1
4805,25,M,high,family,0,0,South,Bronze,2
4806,48,M,low,couple,0,0,East,Platinum,3
4807,59,M,mid,family,1,0,Central,Bronze,0
4808,33,F,low,couple,0,0,Central,Gold,1
4809,20,F,mid,single,0,1,North,Bronze,4
4810,27,M,low,single,0,0,East,Bronze,1
4811,46,M,mid,family,0,0,West,Silver,1
4812,75,F,mid,couple,0,0,West,Bronze,3
4813,25,F,mid,single,0,1,South,Bronze,4
4814,63,F,low,couple,0,1,East,Bronze,4
4815,59,F,mid,family,0,1,East,Gold,4
4816,71,F,mid,single,0,0,Central,Bronze,1
4817,60,F,mid,family,0,0,West,Silver,1
4818,56,F,mid,single,0,0,Central,Silver,3
4819,62,F,mid,family,0,0,East,Gold,3
4820,56,M,low,single,0,0,South,Gold,3
4821,59,F,mid,family,0,0,East,Bronze,3
4822,23,F,low,couple,0,0,East,Silver,1
4823,46,M,low,family,0,0,South,Silver,1
4824,36,F,high,couple,0,0,North,Silver,2
4825,41,F,low,single,0,1,South,Bronze,4
4826,63,M,high,single,1,0,South,Silver,0
4827,26,M,high,couple,0,0,South,Bronze,2
4828,36,M,low,family,0,0,South,Bronze,1
4829,48,M,mid,single,0,0,North,Silver,1
4830,28,M,high,single,0,0,South,Gold,2
4831,40,M,low,family,0,0,North,Silver,1
4832,28,M,mid,family,0,0,North,Silver,1
4833,19,M,low,couple,0,0,Central,Gold,3
4834,38,M,mid,single,0,0,South,Bronze,3
4835,62,M,mid,family,0,0,Central,Gold,3
4836,46,F,mid,couple,0,0,South,Silver,1
4837,34,F,mid,family,0,1,Central,Silver,4
4838,24,M,low,couple,0,1,South,Bronze,4
4839,22,F,low,couple,0,0,South,Bronze,1
4840,24,M,mid,single,0,1,Central,Bronze,4
4841,23,M,low,single,0,0,West,Bronze,1
4842,47,M,mid,couple,0,1,East,Bronze,4
4843,44,F,mid,family,0,1,North,Bronze,4
4844,30,M,mid,family,0,0,West,Bronze,1
4845,57,F,high,family,0,1,Central,Silver,4
4846,44,F,mid,couple,0,0,South,Silver,1
4847,52,F,mid,family,0,0,North,Bronze,3
4848,21,F,low,single,0,0,East,Silver,3
4849,54,M,high,family,0,0,South,Silver,2
4850,51,M,mid,single,0,0,South,Bronze,1
4851,70,F,mid,couple,0,1,South,Bronze,4
4852,28,M,high,single,0,1,South,Silver,2
4853,42,M,mid,single,0,0,North,Silver,1
4854,51,M,mid,family,1,0,North,Gold,0
4855,38,M,low,family,1,1,North,Gold,0
4856,52,F,high,family,0,0,East,Bronze,2
4857,52,F,mid,family,0,0,South,Bronze,1
4858,64,M,mid,couple,0,0,South,Silver,3
4859,46,F,mid,couple,0,1,South,Bronze,4
4860,46,M,high,single,0,0,West,Silver,2
4861,32,F,low,family,1,1,East,Silver,0
4862,44,F,mid,single,0,0,North,Gold,3
4863,22,F,mid,couple,0,1,West,Bronze,4
4864,48,M,low,family,0,0,North,Silver,1
4865,54,F,mid,single,0,1,South,Gold,4
4866,55,M,high,single,0,1,West,Gold,2
4867,42,M,low,single,0,0,East,Silver,1
4868,37,F,high,single,0,0,East,Bronze,2
4869,28,M,high,family,0,1,North,Bronze,2
4870,39,M,low,single,0,1,Central,Bronze,4
4871,24,M,high,couple,0,0,North,Silver,3
4872,26,F,mid,family,0,1,East,Bronze,4
4873,72,M,mid,family,0,1,East,Bronze,4
4874,57,F,low,couple,0,1,Central,Bronze,4
4875,30,F,mid,family,0,1,North,Silver,4
4876,77,F,low,family,0,0,Central,Silver,1
4877,20,M,low,couple,0,1,North,Bronze,4
4878,23,F,mid,couple,0,0,Central,Bronze,1
4879,36,M,mid,single,0,0,West,Bronze,3
4880,26,F,low,couple,0,1,North,Bronze,4
4881,40,F,mid,single,0,0,South,Silver,1
4882,49,F,low,single,0,0,East,Bronze,3
4883,55,M,mid,couple,0,0,West,Bronze,1
4884,38,F,mid,family,0,1,East,Bronze,4
4885,21,F,mid,family,0,0,North,Silver,3
4886,29,M,mid,family,0,0,North,Silver,1
4887,27,M,low,family,1,0,South,Silver,0
4888,45,M,low,family,0,0,North,Bronze,3
4889,38,M,low,single,0,0,South,Silver,1
4890,23,M,mid,single,0,0,South,Gold,1
4891,27,F,high,couple,0,0,Central,Silver,2
4892,42,M,mid,single,0,0,South,Bronze,1
4893,62,F,mid,single,0,0,East,Bronze,1
4894,43,M,low,single,0,1,East,Silver,4
4895,68,F,high,single,0,0,North,Silver,1
4896,18,F,low,couple,0,0,North,Bronze,3
4897,36,M,mid,family,0,1,North,Silver,4
4898,54,F,mid,family,0,0,South,Bronze,1
4899,56,M,low,couple,0,0,North,Gold,3
4900,42,M,high,single,0,1,West,Bronze,2
4901,40,F,mid,single,0,0,South,Bronze,1
4902,57,M,high,couple,0,0,Central,Silver,3
4903,45,M,mid,single,0,0,East,Silver,1
4904,59,M,high,family,0,0,North,Gold,3
4905,67,F,mid,family,0,1,East,Bronze,4
4906,38,M,low,family,0,0,Central,Gold,3
4907,78,M,low,family,0,1,East,Bronze,4
4908,21,F,mid,single,0,0,South,Silver,3
4909,35,F,high,couple,0,0,East,Silver,2
4910,44,F,mid,single,0,0,Central,Bronze,1
4911,33,M,mid,family,0,1,East,Bronze,4
4912,33,F,high,couple,0,0,North,Silver,2
4913,43,M,mid,family,0,1,West,Bronze,4
4914,29,M,low,family,0,1,Central,Silver,4
4915,20,F,mid,couple,0,0,South,Bronze,3
4916,21,F,low,single,0,0,East,Gold,1
4917,28,F,high,family,0,1,West,Bronze,2
4918,28,M,mid,family,0,0,South,Bronze,1
4919,39,M,high,single,0,0,Central,Gold,2
4920,48,F,low,family,0,0,West,Silver,1
4921,52,F,low,couple,1,1,East,Bronze,0
4922,26,F,low,couple,0,1,Central,Bronze,4
4923,23,M,low,family,0,1,North,Gold,4
4924,27,F,high,family,0,1,West,Silver,2
4925,52,M,mid,single,0,1,East,Bronze,4
4926,48,M,mid,single,0,0,South,Bronze,1
4927,36,F,mid,family,0,1,South,Silver,4
4928,68,M,mid,single,0,0,East,Bronze,3
4929,70,F,low,couple,0,1,East,Silver,4
4930,65,F,high,family,0,0,North,Bronze,1
4931,29,F,low,couple,0,0,South,Silver,1
4932,59,M,low,couple,0,1,East,Gold,4
4933,24,F,low,couple,0,0,Central,Silver,1
4934,78,M,low,family,0,1,South,Silver,4
4935,33,F,high,single,0,0,Central,Bronze,2
4936,57,F,low,couple,0,0,Central,Gold,1
4937,30,F,mid,single,0,1,East,Bronze,4
4938,21,M,mid,family,0,0,Central,Gold,1
4939,57,M,mid,family,0,1,East,Bronze,4
4940,45,M,mid,family,0,0,Central,Gold,1
4941,24,F,low,family,0,0,West,Gold,1
4942,55,F,mid,couple,0,0,East,Gold,3
4943,25,F,mid,family,1,0,Central,Bronze,0
4944,24,F,mid,family,0,0,Central,Bronze,1
4945,38,M,mid,couple,0,0,North,Bronze,3
4946,29,M,mid,couple,0,1,West,Bronze,4
4947,22,M,low,single,0,0,South,Bronze,1
4948,43,F,low,single,0,1,East,Silver,4
4949,43,F,mid,couple,0,1,East,Bronze,4
4950,26,M,mid,couple,0,0,North,Bronze,1
4951,39,M,low,couple,0,0,Central,Platinum,3
4952,72,M,mid,couple,0,0,Central,Bronze,1
4953,18,M,mid,family,0,0,West,Silver,1
4954,30,M,low,family,0,0,Central,Bronze,1
4955,60,F,low,family,0,0,South,Bronze,1
4956,23,F,low,family,0,0,South,Bronze,1
4957,60,F,low,single,0,0,Central,Silver,3
4958,50,M,low,couple,0,1,Central,Gold,4
